Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10009_001,SE_A10009_002,SE_A10009_003,SE_A10009_004,SE_A10009_005,SE_A10009_006,SE_A10009_007,SE_A10009_008,SE_A10009_009,SE_A10009_010,SE_A10009_011,SE_A10009_012,SE_A10009_013,SE_A10009_014,SE_A10009_015,SE_A10009_016,SE_A10009_017,SE_A10009_018,SE_A10009_019,PCT_SE_A10009_002,PCT_SE_A10009_003,PCT_SE_A10009_004,PCT_SE_A10009_005,PCT_SE_A10009_006,PCT_SE_A10009_007,PCT_SE_A10009_008,PCT_SE_A10009_009,PCT_SE_A10009_010,PCT_SE_A10009_011,PCT_SE_A10009_012,PCT_SE_A10009_013,PCT_SE_A10009_014,PCT_SE_A10009_015,PCT_SE_A10009_016,PCT_SE_A10009_017,PCT_SE_A10009_018,PCT_SE_A10009_019,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008,SE_B12001_001,SE_B12001_002,SE_B12001_003,SE_B12001_004,PCT_SE_B12001_002,PCT_SE_B12001_003,PCT_SE_B12001_004,SE_A12003_001,SE_A12003_002,SE_A12003_003,PCT_SE_A12003_002,PCT_SE_A12003_003,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017,SE_A14006_001,SE_A14020_001,SE_A14027_001,SE_A14027_002,SE_A14027_003,SE_A14027_004,SE_A14027_005,SE_A14027_006,SE_A14026_001,SE_A14026_002,SE_A14026_003,SE_A14026_004,SE_A14026_005,SE_A14025_001,SE_A14025_002,SE_A14025_003,SE_A14025_004,SE_A14025_005,SE_A14025_006,SE_A13003A_001,SE_A13003A_002,SE_A13003A_003,PCT_SE_A13003A_002,PCT_SE_A13003A_003,SE_A13002_001,SE_A13002_002,SE_A13002_003,SE_A13002_004,SE_A13002_005,SE_A13002_006,SE_A13002_007,SE_A13002_008,SE_A13002_009,SE_A13002_010,SE_A13002_011,PCT_SE_A13002_002,PCT_SE_A13002_003,PCT_SE_A13002_004,PCT_SE_A13002_005,PCT_SE_A13002_006,PCT_SE_A13002_007,PCT_SE_A13002_008,PCT_SE_A13002_009,PCT_SE_A13002_010,PCT_SE_A13002_011,SE_A13003B_001,SE_A13003B_002,SE_A13003B_003,PCT_SE_A13003B_002,PCT_SE_A13003B_003
"06075025800","Census Tract 258, San Francisco County, California","ca","140","00",,,,"06","075",,,"025800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075025800","Census Tract 258",,,,621,144,144,123,21,0,21,0,0,0,477,258,138,120,43,77,219,44,175,23.19,23.19,19.81,3.38,0,3.38,0,0,0,76.81,41.55,22.22,19.32,6.92,12.4,35.27,7.09,28.18,1428,402,1026,827,364,109,7,0,28.15,71.85,57.91,25.49,7.63,0.49,0,1428,402,662,364,28.15,46.36,25.49,69,0,69,0,100,621,23,43,44,13,0,7,111,15,16,36,2,57,40,17,81,116,3.7,6.92,7.09,2.09,0,1.13,17.87,2.42,2.58,5.8,0.32,9.18,6.44,2.74,13.04,18.68,82546,59038000,14477,38523,70414,156320,280525,428714,32929,42625,109833,190450,250001,2.58,6.88,12.57,27.9,50.07,19.13,244,35,209,14.34,85.66,402,28,0,9,0,0,0,19,19,0,374,6.97,0,2.24,0,0,0,4.73,4.73,0,93.03,1275,82,1193,6.43,93.57
"06075025900","Census Tract 259, San Francisco County, California","ca","140","00",,,,"06","075",,,"025900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075025900","Census Tract 259",,,,1444,386,386,337,49,8,41,0,0,0,1058,722,526,196,126,70,336,144,192,26.73,26.73,23.34,3.39,0.55,2.84,0,0,0,73.27,50,36.43,13.57,8.73,4.85,23.27,9.97,13.3,3244,447,2797,2216,1376,450,173,66,13.78,86.22,68.31,42.42,13.87,5.33,2.03,3244,447,1421,1376,13.78,43.8,42.42,94,0,94,0,100,1444,44,46,29,49,8,2,0,25,8,64,43,106,163,97,220,540,3.05,3.19,2.01,3.39,0.55,0.14,0,1.73,0.55,4.43,2.98,7.34,11.29,6.72,15.24,37.4,151418,247805500,28447,98084,154406,230281,507841,1064132,62818,123618,193712,250001,250001,2.79,9.62,15.15,22.6,49.83,26.11,692,40,652,5.78,94.22,1108,58,0,39,0,0,0,19,19,0,1050,5.23,0,3.52,0,0,0,1.71,1.71,0,94.77,2754,259,2495,9.4,90.6
"06075026001","Census Tract 260.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"026001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026001","Census Tract 260.01",,,,1785,448,437,349,88,75,13,11,0,11,1337,770,530,240,82,158,567,223,344,25.1,24.48,19.55,4.93,4.2,0.73,0.62,0,0.62,74.9,43.14,29.69,13.45,4.59,8.85,31.76,12.49,19.27,4666,927,3739,2743,1441,350,120,51,19.87,80.13,58.79,30.88,7.5,2.57,1.09,4666,927,2298,1441,19.87,49.25,30.88,199,0,199,0,100,1785,21,33,18,50,66,6,46,70,10,112,168,131,196,55,282,521,1.18,1.85,1.01,2.8,3.7,0.34,2.58,3.92,0.56,6.27,9.41,7.34,10.98,3.08,15.8,29.19,119088,179928300,30789,70944,127205,200092,366412,526176,53642,98910,166111,239886,250001,3.87,8.92,15.99,25.15,46.06,16.54,786,129,657,16.41,83.59,1207,115,48,58,0,0,0,9,0,9,1092,9.53,3.98,4.81,0,0,0,0.75,0,0.75,90.47,4342,463,3879,10.66,89.34
"06075026002","Census Tract 260.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"026002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026002","Census Tract 260.02",,,,1038,267,267,181,86,28,58,0,0,0,771,344,273,71,71,0,427,191,236,25.72,25.72,17.44,8.29,2.7,5.59,0,0,0,74.28,33.14,26.3,6.84,6.84,0,41.14,18.4,22.74,2960,650,2310,1679,1117,411,53,31,21.96,78.04,56.72,37.74,13.89,1.79,1.05,2960,650,1193,1117,21.96,40.3,37.74,105,0,105,0,100,1038,96,26,9,6,19,64,35,8,16,15,34,105,118,22,129,336,9.25,2.5,0.87,0.58,1.83,6.17,3.37,0.77,1.54,1.45,3.28,10.12,11.37,2.12,12.43,32.37,119038,101456400,14087,66279,125943,208353,366782,538803,33967,95955,161056,237362,250001,1.8,8.48,16.12,26.66,46.94,17.24,636,98,538,15.41,84.59,611,34,19,0,9,0,9,6,6,0,577,5.56,3.11,0,1.47,0,1.47,0.98,0.98,0,94.44,1996,271,1725,13.58,86.42
"06075026003","Census Tract 260.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"026003",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026003","Census Tract 260.03",,,,1393,518,518,393,125,0,125,0,0,0,875,602,436,166,48,118,273,121,152,37.19,37.19,28.21,8.97,0,8.97,0,0,0,62.81,43.22,31.3,11.92,3.45,8.47,19.6,8.69,10.91,3505,723,2782,2365,1189,246,41,22,20.63,79.37,67.48,33.92,7.02,1.17,0.63,3505,723,1593,1189,20.63,45.45,33.92,132,0,132,0,100,1393,50,0,18,3,14,29,33,42,45,8,128,333,91,155,65,379,3.59,0,1.29,0.22,1.01,2.08,2.37,3.02,3.23,0.57,9.19,23.91,6.53,11.13,4.67,27.21,99044,166095100,34664,74756,102930,181340,378092,599315,63454,81436,130941,250001,250001,4.49,9.69,13.34,23.5,48.99,19.41,1159,100,1059,8.63,91.37,1120,92,0,13,26,0,26,53,46,7,1028,8.21,0,1.16,2.32,0,2.32,4.73,4.11,0.62,91.79,2884,128,2756,4.44,95.56
"06075026004","Census Tract 260.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"026004",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026004","Census Tract 260.04",,,,1121,331,331,182,149,0,149,0,0,0,790,497,322,175,85,90,293,198,95,29.53,29.53,16.24,13.29,0,13.29,0,0,0,70.47,44.34,28.72,15.61,7.58,8.03,26.14,17.66,8.47,3160,676,2484,1837,1124,227,50,22,21.39,78.61,58.13,35.57,7.18,1.58,0.7,3160,676,1360,1124,21.39,43.04,35.57,88,0,88,0,100,1121,43,11,21,0,23,16,35,0,0,16,80,203,59,94,149,371,3.84,0.98,1.87,0,2.05,1.43,3.12,0,0,1.43,7.14,18.11,5.26,8.39,13.29,33.1,133542,127698400,,,,,,,65231,107567,163660,250001,250001,,,,,,,528,55,473,10.42,89.58,828,74,14,48,0,0,0,12,12,0,754,8.94,1.69,5.8,0,0,0,1.45,1.45,0,91.06,2596,162,2434,6.24,93.76
"06075026100","Census Tract 261, San Francisco County, California","ca","140","00",,,,"06","075",,,"026100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026100","Census Tract 261",,,,2007,738,723,554,169,96,73,15,0,15,1269,807,429,378,163,215,462,281,181,36.77,36.02,27.6,8.42,4.78,3.64,0.75,0,0.75,63.23,40.21,21.38,18.83,8.12,10.71,23.02,14,9.02,5020,1145,3875,3135,1806,342,101,33,22.81,77.19,62.45,35.98,6.81,2.01,0.66,5020,1145,2069,1806,22.81,41.22,35.98,225,0,225,0,100,2007,63,60,8,45,82,94,0,39,28,80,76,247,234,108,292,551,3.14,2.99,0.4,2.24,4.09,4.68,0,1.94,1.4,3.99,3.79,12.31,11.66,5.38,14.55,27.45,123070,282216700,24672,71605,122716,198069,452367,669841,46238,92296,156137,250001,250001,2.84,8.24,14.11,22.78,52.03,19.26,1183,69,1114,5.83,94.17,1530,59,27,0,19,19,0,13,6,7,1471,3.86,1.76,0,1.24,1.24,0,0.85,0.39,0.46,96.14,4214,531,3683,12.6,87.4
"06075026201","Census Tract 262.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"026201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026201","Census Tract 262.01",,,,999,371,360,235,125,52,73,11,0,11,628,435,239,196,51,145,193,114,79,37.14,36.04,23.52,12.51,5.21,7.31,1.1,0,1.1,62.86,43.54,23.92,19.62,5.11,14.51,19.32,11.41,7.91,2986,487,2499,2014,965,199,23,0,16.31,83.69,67.45,32.32,6.66,0.77,0,2986,487,1534,965,16.31,51.37,32.32,90,1,89,1.11,98.89,999,28,8,0,23,36,22,19,21,16,16,47,59,129,99,189,287,2.8,0.8,0,2.3,3.6,2.2,1.9,2.1,1.6,1.6,4.7,5.91,12.91,9.91,18.92,28.73,149067,131885700,32350,95224,144302,195508,403430,639616,62455,117967,159719,248000,250001,3.71,10.94,16.57,22.45,46.33,18.36,765,41,724,5.36,94.64,795,14,0,0,0,0,0,14,14,0,781,1.76,0,0,0,0,0,1.76,1.76,0,98.24,2472,125,2347,5.06,94.94
"06075026202","Census Tract 262.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"026202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026202","Census Tract 262.02",,,,1043,343,343,262,81,13,68,0,0,0,700,498,334,164,74,90,202,127,75,32.89,32.89,25.12,7.77,1.25,6.52,0,0,0,67.11,47.75,32.02,15.72,7.09,8.63,19.37,12.18,7.19,3021,751,2270,1448,892,256,45,0,24.86,75.14,47.93,29.53,8.47,1.49,0,3021,751,1378,892,24.86,45.61,29.53,126,29,97,23.02,76.98,1043,11,0,44,31,5,20,35,23,11,26,69,67,67,147,231,256,1.05,0,4.22,2.97,0.48,1.92,3.36,2.21,1.05,2.49,6.62,6.42,6.42,14.09,22.15,24.54,144127,127354500,31751,91593,143436,179505,353085,562580,60191,125707,154992,221615,250001,3.97,11.46,17.94,22.46,44.17,17.59,450,34,416,7.56,92.44,841,41,0,0,11,0,11,30,22,8,800,4.88,0,0,1.31,0,1.31,3.57,2.62,0.95,95.12,2380,136,2244,5.71,94.29
"06075026301","Census Tract 263.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"026301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026301","Census Tract 263.01",,,,1365,528,498,310,188,114,74,30,30,0,837,662,454,208,112,96,175,114,61,38.68,36.48,22.71,13.77,8.35,5.42,2.2,2.2,0,61.32,48.5,33.26,15.24,8.21,7.03,12.82,8.35,4.47,3771,918,2853,1870,874,149,87,21,24.34,75.66,49.59,23.18,3.95,2.31,0.56,3771,918,1979,874,24.34,52.48,23.18,112,0,112,0,100,1365,74,125,3,19,15,60,7,34,14,26,101,138,172,168,147,262,5.42,9.16,0.22,1.39,1.1,4.4,0.51,2.49,1.03,1.9,7.4,10.11,12.6,12.31,10.77,19.19,102131,141068000,13675,62707,107585,157024,304888,527248,31542,88929,127589,195781,250001,2.12,9.71,16.66,24.31,47.21,20.41,900,25,875,2.78,97.22,1160,151,0,87,38,0,38,26,26,0,1009,13.02,0,7.5,3.28,0,3.28,2.24,2.24,0,86.98,3020,470,2550,15.56,84.44
"06075026302","Census Tract 263.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"026302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026302","Census Tract 263.02",,,,1552,462,462,345,117,7,110,0,0,0,1090,645,371,274,148,126,445,113,332,29.77,29.77,22.23,7.54,0.45,7.09,0,0,0,70.23,41.56,23.9,17.65,9.54,8.12,28.67,7.28,21.39,3718,678,3040,2206,881,227,77,39,18.24,81.76,59.33,23.7,6.11,2.07,1.05,3718,678,2159,881,18.24,58.07,23.7,221,8,213,3.62,96.38,1552,60,78,25,10,9,24,72,79,23,52,156,204,138,149,126,347,3.87,5.03,1.61,0.64,0.58,1.55,4.64,5.09,1.48,3.35,10.05,13.14,8.89,9.6,8.12,22.36,99091,163833000,22092,63079,100098,161802,313153,429271,41157,85217,127588,203457,250001,3.35,9.55,15.16,24.51,47.43,16.25,668,15,653,2.25,97.75,1107,89,13,34,42,0,42,0,0,0,1018,8.04,1.17,3.07,3.79,0,3.79,0,0,0,91.96,3199,348,2851,10.88,89.12
"06075026303","Census Tract 263.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"026303",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026303","Census Tract 263.03",,,,1342,437,437,334,103,0,103,0,0,0,905,490,358,132,64,68,415,277,138,32.56,32.56,24.89,7.68,0,7.68,0,0,0,67.44,36.51,26.68,9.84,4.77,5.07,30.92,20.64,10.28,3454,695,2759,2134,962,200,52,13,20.12,79.88,61.78,27.85,5.79,1.51,0.38,3454,695,1797,962,20.12,52.03,27.85,242,0,242,0,100,1342,28,14,53,20,0,8,45,26,18,96,185,185,94,90,127,353,2.09,1.04,3.95,1.49,0,0.6,3.35,1.94,1.34,7.15,13.79,13.79,7,6.71,9.46,26.3,94167,145615400,32691,70773,101187,185403,294018,409026,55939,81279,136385,224287,250001,4.78,10.35,14.79,27.1,42.98,14.95,746,0,746,0,100,927,20,0,0,0,0,0,20,0,20,907,2.16,0,0,0,0,0,2.16,0,2.16,97.84,2946,233,2713,7.91,92.09
"06075026401","Census Tract 264.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"026401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026401","Census Tract 264.01",,,,1035,379,379,189,190,92,98,0,0,0,656,419,259,160,45,115,237,57,180,36.62,36.62,18.26,18.36,8.89,9.47,0,0,0,63.38,40.48,25.02,15.46,4.35,11.11,22.9,5.51,17.39,2525,774,1751,1130,500,79,11,0,30.65,69.35,44.75,19.8,3.13,0.44,0,2525,774,1251,500,30.65,49.54,19.8,99,0,99,0,100,1035,71,24,18,38,33,0,13,0,58,46,177,115,76,67,96,203,6.86,2.32,1.74,3.67,3.19,0,1.26,0,5.6,4.44,17.1,11.11,7.34,6.47,9.28,19.61,80563,81992200,,,,,,,45676,69369,105769,199091,250001,,,,,,,763,152,611,19.92,80.08,798,143,26,26,70,70,0,21,12,9,655,17.92,3.26,3.26,8.77,8.77,0,2.63,1.5,1.13,82.08,1979,265,1714,13.39,86.61
"06075026402","Census Tract 264.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"026402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026402","Census Tract 264.02",,,,1262,366,358,294,64,21,43,8,0,8,896,627,385,242,135,107,269,192,77,29,28.37,23.3,5.07,1.66,3.41,0.63,0,0.63,71,49.68,30.51,19.18,10.7,8.48,21.32,15.21,6.1,3665,659,3006,2144,1423,392,23,8,17.98,82.02,58.5,38.83,10.7,0.63,0.22,3665,659,1583,1423,17.98,43.19,38.83,156,0,156,0,100,1262,27,30,34,7,14,37,18,0,0,121,78,128,169,58,166,375,2.14,2.38,2.69,0.55,1.11,2.93,1.43,0,0,9.59,6.18,10.14,13.39,4.6,13.15,29.71,117230,153591700,,,,,,,54435,103674,156462,250001,250001,,,,,,,627,59,568,9.41,90.59,985,28,0,0,0,0,0,28,21,7,957,2.84,0,0,0,0,0,2.84,2.13,0.71,97.16,3010,121,2889,4.02,95.98
"06075026403","Census Tract 264.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"026403",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026403","Census Tract 264.03",,,,1109,270,261,191,70,11,59,9,9,0,839,535,459,76,56,20,304,116,188,24.35,23.53,17.22,6.31,0.99,5.32,0.81,0.81,0,75.65,48.24,41.39,6.85,5.05,1.8,27.41,10.46,16.95,2851,859,1992,1243,624,149,98,34,30.13,69.87,43.6,21.89,5.23,3.44,1.19,2851,859,1368,624,30.13,47.98,21.89,175,0,175,0,100,1109,67,22,141,19,16,21,20,10,36,36,170,48,46,113,157,187,6.04,1.98,12.71,1.71,1.44,1.89,1.8,0.9,3.25,3.25,15.33,4.33,4.15,10.19,14.16,16.86,73750,90934800,13466,45158,87407,145444,262089,370459,19820,64709,125657,166141,250001,2.43,8.16,15.79,26.27,47.35,16.73,335,50,285,14.93,85.07,796,100,57,35,0,0,0,8,0,8,696,12.56,7.16,4.4,0,0,0,1.01,0,1.01,87.44,2283,313,1970,13.71,86.29
"06075026404","Census Tract 264.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"026404",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026404","Census Tract 264.04",,,,694,252,252,170,82,0,82,0,0,0,442,355,235,120,58,62,87,36,51,36.31,36.31,24.5,11.82,0,11.82,0,0,0,63.69,51.15,33.86,17.29,8.36,8.93,12.54,5.19,7.35,1775,532,1243,834,401,48,9,9,29.97,70.03,46.99,22.59,2.7,0.51,0.51,1775,532,842,401,29.97,47.44,22.59,95,0,95,0,100,694,51,17,40,13,0,13,13,0,0,66,116,68,57,43,90,107,7.35,2.45,5.76,1.87,0,1.87,1.87,0,0,9.51,16.71,9.8,8.21,6.2,12.97,15.42,83500,67092400,12379,57389,84890,141872,248591,345965,37000,68990,106833,167017,250001,2.6,10.49,15.52,25.94,45.45,15.81,383,29,354,7.57,92.43,607,36,0,7,0,0,0,29,22,7,571,5.93,0,1.15,0,0,0,4.78,3.62,1.15,94.07,1596,113,1483,7.08,92.92
"06075030101","Census Tract 301.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"030101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030101","Census Tract 301.01",,,,2098,242,242,199,43,27,16,0,0,0,1856,491,387,104,47,57,1365,519,846,11.53,11.53,9.49,2.05,1.29,0.76,0,0,0,88.47,23.4,18.45,4.96,2.24,2.72,65.06,24.74,40.32,3819,57,3762,3577,3135,1307,709,219,1.49,98.51,93.66,82.09,34.22,18.57,5.73,3819,57,627,3135,1.49,16.42,82.09,102,0,102,0,100,2098,58,0,11,15,15,117,10,36,39,84,74,187,130,211,637,474,2.76,0,0.52,0.71,0.71,5.58,0.48,1.72,1.86,4,3.53,8.91,6.2,10.06,30.36,22.59,151384,172164500,37129,101565,148808,180658,383614,631248,64340,131851,159434,212103,250001,4.36,11.92,17.47,21.21,45.04,18.53,379,47,332,12.4,87.6,733,27,0,0,27,27,0,0,0,0,706,3.68,0,0,3.68,3.68,0,0,0,0,96.32,3494,370,3124,10.59,89.41
"06075030102","Census Tract 301.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"030102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030102","Census Tract 301.02",,,,2120,368,368,257,111,32,79,0,0,0,1752,563,514,49,0,49,1189,557,632,17.36,17.36,12.12,5.24,1.51,3.73,0,0,0,82.64,26.56,24.25,2.31,0,2.31,56.08,26.27,29.81,3706,27,3679,3488,3087,1662,833,248,0.73,99.27,94.12,83.3,44.85,22.48,6.69,3706,27,592,3087,0.73,15.97,83.3,299,0,299,0,100,2120,227,41,34,0,32,14,0,0,20,66,92,77,111,168,105,1133,10.71,1.93,1.6,0,1.51,0.66,0,0,0.94,3.11,4.34,3.63,5.24,7.92,4.95,53.44,206515,299527900,17009,104812,200881,305532,554671,880838,59286,145729,241515,250001,250001,1.44,8.86,16.98,25.83,46.89,18.62,520,45,475,8.65,91.35,931,62,21,0,0,0,0,41,23,18,869,6.66,2.26,0,0,0,0,4.4,2.47,1.93,93.34,2843,371,2472,13.05,86.95
"06075030201","Census Tract 302.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"030201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030201","Census Tract 302.01",,,,1971,433,433,292,141,25,116,0,0,0,1538,424,352,72,24,48,1114,487,627,21.97,21.97,14.81,7.15,1.27,5.89,0,0,0,78.03,21.51,17.86,3.65,1.22,2.44,56.52,24.71,31.81,3208,310,2898,2661,2239,982,271,109,9.66,90.34,82.95,69.79,30.61,8.45,3.4,3208,310,659,2239,9.66,20.54,69.79,71,0,71,0,100,1971,155,32,31,18,146,37,0,25,37,88,114,222,139,107,168,652,7.86,1.62,1.57,0.91,7.41,1.88,0,1.27,1.88,4.46,5.78,11.26,7.05,5.43,8.52,33.08,115292,158481400,16581,61788,115789,211701,369065,532790,31386,83025,157846,250001,250001,2.14,7.97,14.94,27.32,47.63,17.19,695,160,535,23.02,76.98,857,104,0,0,0,0,0,104,104,0,753,12.14,0,0,0,0,0,12.14,12.14,0,87.86,2527,215,2312,8.51,91.49
"06075030202","Census Tract 302.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"030202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030202","Census Tract 302.02",,,,2045,291,291,239,52,0,52,0,0,0,1754,435,292,143,133,10,1319,650,669,14.23,14.23,11.69,2.54,0,2.54,0,0,0,85.77,21.27,14.28,6.99,6.5,0.49,64.5,31.78,32.71,3322,179,3143,2949,2431,980,438,217,5.39,94.61,88.77,73.18,29.5,13.18,6.53,3322,179,712,2431,5.39,21.43,73.18,20,0,20,0,100,2045,26,34,45,50,0,0,16,69,0,24,227,321,116,102,355,660,1.27,1.66,2.2,2.44,0,0,0.78,3.37,0,1.17,11.1,15.7,5.67,4.99,17.36,32.27,149306,146724100,39975,82695,147624,212011,463018,837228,65268,103382,184423,237955,250001,4.23,8.75,15.62,22.43,48.98,22.14,504,26,478,5.16,94.84,726,15,0,0,0,0,0,15,15,0,711,2.07,0,0,0,0,0,2.07,2.07,0,97.93,2859,88,2771,3.08,96.92
"06075030301","Census Tract 303.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"030301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030301","Census Tract 303.01",,,,2542,724,724,665,59,41,18,0,0,0,1818,870,611,259,52,207,948,486,462,28.48,28.48,26.16,2.32,1.61,0.71,0,0,0,71.52,34.23,24.04,10.19,2.05,8.14,37.29,19.12,18.17,5277,233,5044,4678,4125,1587,662,259,4.42,95.58,88.65,78.17,30.07,12.55,4.91,5277,233,919,4125,4.42,17.42,78.17,112,11,101,9.82,90.18,2542,31,78,14,0,89,11,47,0,26,123,0,189,141,183,486,1124,1.22,3.07,0.55,0,3.5,0.43,1.85,0,1.02,4.84,0,7.44,5.55,7.2,19.12,44.22,191338,439568600,43750,125974,192259,283579,521106,908494,92163,165450,228141,250001,250001,3.75,10.8,16.48,24.31,44.67,19.47,951,5,946,0.53,99.47,1594,20,0,0,0,0,0,20,6,14,1574,1.25,0,0,0,0,0,1.25,0.38,0.88,98.75,4393,110,4283,2.5,97.5
"06075030302","Census Tract 303.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"030302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030302","Census Tract 303.02",,,,1318,299,299,236,63,16,47,0,0,0,1019,566,511,55,20,35,453,233,220,22.69,22.69,17.91,4.78,1.21,3.57,0,0,0,77.31,42.94,38.77,4.17,1.52,2.66,34.37,17.68,16.69,2843,264,2579,2365,1911,872,527,184,9.29,90.71,83.19,67.22,30.67,18.54,6.47,2843,264,668,1911,9.29,23.5,67.22,106,0,106,0,100,1318,46,22,20,10,0,0,25,25,22,46,15,109,79,158,138,603,3.49,1.67,1.52,0.76,0,0,1.9,1.9,1.67,3.49,1.14,8.27,5.99,11.99,10.47,45.75,170000,275129000,38768,116372,177647,280527,677106,1048724,83500,141409,225222,250001,250001,3,9.02,13.77,21.74,52.47,20.32,499,0,499,0,100,865,9,0,9,0,0,0,0,0,0,856,1.04,0,1.04,0,0,0,0,0,0,98.96,2117,143,1974,6.75,93.25
